Job ID,Date,Company Name,Post,Location,Description,Level,Type,Function,Industry
2508780144,2021-04-17,Maxgen Technologies  Graphic,Data Science Internship in Mumbai,"Mumbai, Maharashtra, India","Maxgen Technologies Pvt Ltd offering Live Project Data Science Internship in Mumbai. we are offering Internships in Python , Data Science, Machine Learning ,Ai , Web Development .Education ... Any Pursuing or passout student can Live Project during Internship Experience and Professional Staff Experience Certificate after Internship Assured Job Placement After Internship Flexible working Hours.

Call : if urgent: 9909163651, 9637512124,8828366280

visit us : www.maxgentechnologies.com

Address Maxgen Technologies Pvt Ltd. Ambiance 1505,Sector 19 D, Opposite RTO ,Near Turbhe station , Navi Mumbai.

Summer Internship in Data Science.



Internship, Bsc, Mca, Bca, Msc, BE, Projects, Data Science



0.00-0.00 Years
Show more",Internship,Internship,EngineeringInformation Technology,Information Technology and ServicesComputer SoftwareStaffing and Recruiting
2508567876,2021-04-17,TalentStack Graphic,Data Scientist - Computer Vision/NLP,"Mumbai, Maharashtra, India","Identify and integrate new datasets that can be leveraged through our product capabilities and work closely with the engineering team to strategize and execute the development of data products
Execute analytical experiments methodically to help solve various problems and make a true impact across various domains and industries
Show more",Not Applicable,Other,ResearchScience,Research
2508268747,2021-04-17,MindCrescent wellness Ventures Private Ltd Graphic,User Researcher,"Mumbai, Maharashtra, India","About Innerhour

India is facing a massive problem in the area of mental health both in terms of number of trained professionals and in terms of quality of care. At InnerHour we are building a tech-enabled mental health platform that supports people with their psychological needs. The firm is run by a team of mental health, technology and wellness professionals. We are passionate about changing the lives of millions of people who will benefit from psychological support in all aspects of their lives. With our self-care app, we aim to make psychological wellness more accessible and less stigmatising.

Â

We have reached over a million people. We believe in combining the latest evidence-based interventions and ideas in the field of emotional health with cutting edge technology and product design to build a stellar user experience. In addition to our B2C product, we have additional touchpoints with our 120+ therapists and corporate partners. Our co-founders, Dr. Amit Malik and Neha Kirpal, bring both the provider and user perspectives on mental and emotional health to InnerHour, along with successful entrepreneurial experience both in India and abroad.

Â

Our core team comprises alumni from IIT, IIM, Wharton, St. Xaviers, London Business School and other top schools across the world, with significant experience in developing and delivering emotional wellness products to individual users, corporates and insurance companies.



We are looking for a User Researcher who will dive deep into the lives of our users, understand their pain points and determine insights that will help drive product development at the company. It is crucial for the Researcher to have deep customer empathy, a structured thought process and the ability to see what others may not be able to. An interest in mental health and/or psychology is an added advantage. The researcher will be responsible for all aspects of research (planning, recruiting, moderation, analysis, reporting) for both generative and evaluative (usability testing, UX) research. The researcher should be comfortable working with data, secondary research, qualitative and quantitative analysis. This is an ideal opportunity for someone looking to join a venture at an early stage, influence the direction of our product and be part of its growth journey. It is important for the individual to be self-driven and have strong documentation skills.Â




Â



Â


Skills:- User Research
Show more",Mid-Senior level,Full-time,Information Technology,"Computer SoftwareInternetHealth, Wellness and Fitness"
2507948411,2021-04-17,InnerHour Graphic,User Researcher,"Mumbai, Maharashtra, India","Direct message the job poster from InnerHour
Nishit Jain
Hiring across all roles at InnerHour",Associate,Full-time,Information Technology,"Health, Wellness and Fitness"
2507242426,2021-04-16,SELLIGENCE SOLUTIONS PRIVATE LIMITED Graphic,Data scientist,"Mumbai, Maharashtra, India","We have urgent opening for Data Scientist-Mumbai

Position

AWS Data Science



3+ Years

Notice Period - Immediate Joiners or who can join within 7 days





BE/MBA /PG (Statistics) with good academic credentials

Urgent Opening for Data Scientist-Mumbai



Machine Learning, Nlp, Aws, Python, Data Scientist



3.00-6.00 Years
Show more",Entry level,Full-time,EngineeringInformation Technology,Marketing and AdvertisingOnline MediaInternet
2507238462,2021-04-16,ImpactGuru Graphic,Impact Guru - Product/Website Analyst - R/SAS/Tableau (2-5 yrs) Mumbai (Analytics & Data Science),"Mumbai, Maharashtra, India","Job Responsibilities
Excellent problem solving and analytical skills - ability to develop hypotheses, understand and interpret data within the context of the product - solve problems and distill data into actionable recommendations.

(ref:hirist.com)
Show more",Associate,Full-time,MarketingPublic RelationsWriting/Editing,Information Technology and ServicesComputer SoftwareInternet
2507233967,2021-04-16,InnerHour Graphic,InnerHour - User Researcher (3-8 yrs) Mumbai (UI & Design),"Mumbai, Maharashtra, India","InnerHour - User Researcher

About Innerhour

India is facing a massive problem in the area of mental health both in terms of number of trained professionals and in terms of quality of care. At InnerHour we are building a tech-enabled mental health platform that supports people with their psychological needs. The firm is run by a team of mental health, technology and wellness professionals. We are passionate about changing the lives of millions of people who will benefit from psychological support in all aspects of their lives. With our self-care app, we aim to make psychological wellness more accessible and less stigmatising.

We have reached over a million people. We believe in combining the latest evidence-based interventions and ideas in the field of emotional health with cutting edge technology and product design to build a stellar user experience. In addition to our B2C product, we have additional touchpoints with our 120+ therapists and corporate partners. Our co-founders, Dr. Amit Malik and Neha Kirpal, bring both the provider and user perspectives on mental and emotional health to InnerHour, along with successful entrepreneurial experience both in India and abroad.

Our core team comprises alumni from IIT, IIM, Wharton, St. Xaviers, London Business School and other top schools across the world, with significant experience in developing and delivering emotional wellness products to individual users, corporates and insurance companies.



We are looking for a User Researcher who will dive deep into the lives of our users, understand their pain points and determine insights that will help drive product development at the company.

It is crucial for the Researcher to have deep customer empathy, a structured thought process and the ability to see what others may not be able to. An interest in mental health and/or psychology is an added advantage. The researcher will be responsible for all aspects of research (planning, recruiting, moderation, analysis, reporting) for both generative and evaluative (usability testing, UX) research. The researcher should be comfortable working with data, secondary research, qualitative and quantitative analysis. This is an ideal opportunity for someone looking to join a venture at an early stage, influence the direction of our product and be part of its growth journey. It is important for the individual to be self-driven and have strong documentation skills.



& Experience





The role is full-time and based in Mumbai. For the right candidate, we will offer a competitive salary

(ref:hirist.com)
Show more",Entry level,Full-time,Information Technology,Information Technology and ServicesComputer SoftwareInternet
2507235556,2021-04-16,Quess IT Staffing Graphic,Big Data Developer,"Mumbai, Maharashtra, India","Greeting from Quess Corp Ltd.

We are looking for Big Data developers at Mumbai with 2-6 yrs relevant experience in Big Data tools on Quess Payroll(Contract to Hire).Hiring for an MNC Client.

Role : Big Data Developer

Work Location : Pan india

Shift : Day Shift

Industry : IT-Software / Software Services



: C2H(Long term Payroll with Quess IT Staffing)

Payroll : Quess IT Staffing (www.quesscorp.com)



Interested candidates please share your resumes at saghir.ahmed@quesscorp.com

Big Data Developer on Quess Corp ltd Payroll having 2500 clients



Apache Hadoop, Apache Spark, Cassandra, Rapidminer, Apache Storm, hdfs , Yarn, Mapreduce, Hive, Data Scientist, Big Data Architect



2.00-7.00 Years



Bachelor Of Technology (B.Tech/B.E)
Show more",Entry level,Contract,EngineeringInformation Technology,Information Technology and ServicesComputer SoftwareInternet
2507232957,2021-04-16,Ephemera LLP Graphic,Data Engineer,"Mumbai, Maharashtra, India","ETTMA is looking for a dedicated data engineer to join the team and tackle the exponentially growing task of wrangling, orchestrating, and scripting processes to pull in external raw data.
This data is used to perform research, build products, create insight, share information.







ETTMA is looking for a dedicated data engineer to join the team and tackle the exponentially growing task of wrangling, orchestrating, and scripting processes to pull in external raw data.



Python, Sql Server, Web scraper



5.00-10.00 Years
Show more",Entry level,Full-time,Information Technology,Information Technology and ServicesComputer SoftwareInternet
2507232271,2021-04-16,PEOPLEFY INFOSOLUTIONS PRIVATE LIMITED Graphic,Exciting Opportunity | Sr Azure Data Engineer | Mumbai,"Mumbai, Maharashtra, India","Job Description

Dear Candidates,

PFB the mandate skills required:-

SSIS

SSRS

SSAS

Power BI

Azure

Exciting Opportunity | Snr Azure Data Engineer | Mumbai



Azure, Power Bi, Ssas, Ssrs, Ssis



5.00-10.00 Years
Show more",Associate,Full-time,Information Technology,Information Technology and ServicesComputer SoftwareStaffing and Recruiting
2507231195,2021-04-16,CyberQ Consulting Graphic,Senior Data Engineer Open Source Big Data Systems,"Mumbai, Maharashtra, India","We are looking for a Senior Data Engineer to partner with our platform engineering teams to build efficient and intelligent data systems to improve cloud infrastructure, protect data and perform real time alerting and detection. You will enable data-driven decisions which improve the experience of hundreds of millions of users.





We are looking for a Senior Data Engineer to partner with our platform engineering teams to build efficient and intelligent data systems to improve cloud infrastructure, protect data and perform real time alerting and detection. You will enable data-



Consulting, Data Structures, Perl, Open Source, Big Data, Ruby, Analytics, Monitoring, Sql, Python



5.00-9.00 Years
Show more",Associate,Full-time,Information Technology,Information Technology and ServicesComputer SoftwareInternet
