Job ID,Date,Company Name,Post,Location,Description,Level,Type,Function,Industry
2497650679,2021-04-10,Futures And Careers Graphic,Data Engineer Python Pyspark,"Chennai, Tamil Nadu, India","Roles and Responsibilities Python programming Google s BigQuery, machine learning models development Familiarity with the Hadoop file system, databases - Spark/Pyspark

Working knowledge of structured and unstructured Database

Creating and maintaining data pipelines,

Work to put jobs in production and monitor the process

Perform complex data manipulations to prepare it for analysis/ modeling

Assess Data Quality and to provide insights to the business

If interested send your profiles to rishita.d@futuresandcareers.com

,
This job is provided by Shine.com
Show more",Entry level,Full-time,Information Technology,Information Technology and ServicesComputer SoftwareStaffing and Recruiting
2482891966,2021-04-10,Accenture in India Graphic,Associate-Pharmacovigilance,"Chennai, Tamil Nadu, India","Skill required: Pharmacovigilance - Pharmaceutical Drug Safety Surveillance

Designation: Management Level - Associate

Job Location: Chennai

Bachelor of Pharmacy/Master of Pharmacy

1-3 years



In today's business environment, growth isn't just about building value-it's fundamental to long-term business survival. So how do organizations sustain themselves? The key is a new operating model-one that's anchored around the customer and propelled by intelligence to deliver exceptional experiences across the enterprise at speed and at scale. You will deliver breakthrough business outcomes for clients-by harnessing talent, data and intelligence to revolutionize their operating models. Operations is one of four services that make up one Accenture -the others are Strategy and Consulting, Interactive and Technology. Visit us at www.accenture.com





You will be aligned with our Pharmaceuticals Processes vertical and help us with the processes to collect, monitor, research, assess and evaluate information on the adverse effects of medication with a view to identifying new information about hazards associated with medicines and consequently, prevent harm to patients. It also deals with the reviewing and resolving of discrepancies identified by the system or through manual checks as per guidelines. Employees under this span can also be responsible for a number of activities related to the design, development, and maintenance of Clinical Database objects.

You will be working as a part of Pharmacovigilance team which designs and maintains a safety database to monitor single case support activities; source distribution for business partners and perform medical literature searches. Responsible for data entry, MedDRA coding, and label assessment of the adverse events in SUSAR cases. If there are issues with the provided information, the scientist is contacted for verification.

Pharmaceutical Drug Safety Surveillance is the pharmacological science relating to the collection, detection, assessment, monitoring, and prevention of adverse effects with pharmaceutical products































Please note this role may require you to work in rotational shifts.

Bachelor of Pharmacy/Master of Pharmacy
Show more",Entry level,Full-time,ManagementStrategy/Planning,Information Technology and ServicesComputer SoftwareFinancial Services
2482897250,2021-04-10,Accenture in India Graphic,Analyst-Pharmacovigilance,"Chennai, Tamil Nadu, India","Skill required: Pharmacovigilance - Pharmaceutical Drug Safety Surveillance

Designation: Management Level - Analyst

Job Location: Chennai

Bachelor of Pharmacy/Master of Pharmacy

3-5 years



In today's business environment, growth isn't just about building value-it's fundamental to long-term business survival. So how do organizations sustain themselves? The key is a new operating model-one that's anchored around the customer and propelled by intelligence to deliver exceptional experiences across the enterprise at speed and at scale. You will deliver breakthrough business outcomes for clients-by harnessing talent, data and intelligence to revolutionize their operating models. Operations is one of four services that make up one Accenture -the others are Strategy and Consulting, Interactive and Technology. Visit us at www.accenture.com





You will be aligned with our Pharmaceuticals Processes vertical and help us with the processes to collect, monitor, research, assess and evaluate information on the adverse effects of medication with a view to identifying new information about hazards associated with medicines and consequently, prevent harm to patients. It also deals with the reviewing and resolving of discrepancies identified by the system or through manual checks as per guidelines. Employees under this span can also be responsible for a number of activities related to the design, development, and maintenance of Clinical Database objects.

You will be working as a part of Pharmacovigilance team which designs and maintains a safety database to monitor single case support activities; source distribution for business partners and perform medical literature searches. Responsible for data entry, MedDRA coding, and label assessment of the adverse events in SUSAR cases. If there are issues with the provided information, the scientist is contacted for verification.

Pharmaceutical Drug Safety Surveillance is the pharmacological science relating to the collection, detection, assessment, monitoring, and prevention of adverse effects with pharmaceutical products



































Please note this role may require you to work in rotational shifts.

Bachelor of Pharmacy/Master of Pharmacy
Show more",Entry level,Full-time,ManagementStrategy/Planning,Information Technology and ServicesComputer SoftwareFinancial Services
2497059635,2021-04-09,RAPS inc Graphic,RAPS Inc - Senior Technical Architect/Lead Developer - Python/Azure Data Factory (8-15 yrs) Chennai/Mumbai (Analytics & Data Science),"Chennai, Tamil Nadu, India","In very short we are a group of human resource consultants and one of our prestigious clients is urgently looking for Senior Technical Architect/ Lead Developer for Mumbai/ Chennai as per details pasted below the signatures.

If seriously interested and matching the client JD then kindly send us your UPDATED CV IN WORD FORMAT ONLY and PASSPORT SIZE/FULL-SIZE PROFESSIONAL/FORMAL PHOTOGRAPH along with the following details ONLY as per order stated below so as to be -uploaded by our software, thereon our Senior Consultant will touch base you to discuss in deep details.

KINDLY SEND THE ABOVE DETAILS ONLY AS PER ORDER STATED SO AS TO BE UPLOADED BY OUR SOFTWARE AND PROCESSED FURTHER AT PACE.

ONE OF OUR SENIOR CONSULTANT WILL SPEAK WITH YOU IN COMPLETE DETAIL & IF MUTUALLY AGREED ONLY THEN WE WILL BE PROCESSING YOUR PROFILE WITH THE CLIENT.

PACKAGE IS NOT AT ALL A CONSTRAINT FOR THE MOST DESERVING CANDIDATE.



Position - Senior Technical Architect/Lead Developer

Location: Mumbai/ Chennai

Salary: As per market terms







(ref:hirist.com)
Show more",Not Applicable,Full-time,Other,Information Technology and ServicesComputer SoftwareStaffing and Recruiting
2482862188,2021-04-09,Shell Graphic,Associate Data Scientist,"Chennai, Tamil Nadu, India",", India

Job Family Group

Finance



Regular



April 9, 2021



Finance



Early Careers



General Position Definition




Industry / Functional Expertise

Stakeholder Engagement Skills

Technology Skills


Special Challenges







Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date. Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with your personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world. The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorised Shell representative and you are strongly advised to refuse any such demand. Shell is an Equal Opportunity Employer.
Show more",Not Applicable,Full-time,AdministrativeAccounting/Auditing,Oil & Energy
2482864097,2021-04-09,Shell Graphic,Process Data Engineer,"Chennai, Tamil Nadu, India",", India

Job Family Group

Technical Support Jobs



Regular



April 9, 2021





Early Careers









Additional Information

Knowledge level in Maintenance management system and Connected application portfolio (AIM-EDMS, IDMS, SPI-Intools) preferred.



Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date. Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with your personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world. The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorised Shell representative and you are strongly advised to refuse any such demand. Shell is an Equal Opportunity Employer.
Show more",Not Applicable,Full-time,Information Technology,Oil & Energy
2482844592,2021-04-09,Caterpillar Inc. Graphic,Digital Analyst Project Leader,"Chennai, Tamil Nadu, India","Career Area

Description

Digital





Caterpillar Inc. is more than big, heavy equipment and much more than yellow iron. Our products have evolved from simple mechanical workhorses to sophisticated, electronically controlled work-site solutions. This transformation along with our smart factories and our integrated dealer network has wealth of data ready to be harvested to open new markets, fine tune our processes or deliver differentiated customer solutions. Analytics Professionals are the data driven, business professionals providing solutions to all areas across the Caterpillar enterprise.

Earthmoving Operations uses quantitative methods such as business simulations, data mining, and advanced statistical techniques to solve network challenges for internal and external Caterpillar customers. Earthmoving product is manufactured at multiple facilities across the globe and the management and standardization of the ERP data for these facilities creates a challenge to provide real time data on status and visibility to risk. The Value Chain Data Scientist serves as a data standard owner and company expert in ERP systems, data mining and advanced analytics. contributing his or her expertise to teams tasked with solving complex Operational and Network data challenges. They assist in the mentoring of Value Chain Engineers and Supply Chain Management professionals in the data standards and will own the data transformation within the overall Digital Supply Strategy for Earthmoving and support Construction Industries. This individual is recognized as one of the best in the company and recognized externally in the industry for their Data mining and analytics expertise.

At this level, individuals demonstrate creativity, foresight and mature analytic and business judgment as they anticipate and solve unprecedented problems, determine program objectives and requirements, organize programs and projects, and arrive at practical solutions for diverse internal customers and data challenges. Because the individual will be solely responsible for the timely delivery of actionable analysis to a customer, they must demonstrate exceptional initiative, judgment, planning and organization, and a knack for innovation. The individual will also serve as a consultant to other analytic teams or to other Caterpillar Business Units or Service Organizations, and they should also possess effective interpersonal, teamwork, and people development skills.







Caterpillar Inc. is more than big, heavy equipment and much more than yellow iron. Our products have evolved from simple mechanical workhorses to sophisticated, electronically controlled work-site solutions. This transformation along with our smart factories and our integrated dealer network has wealth of data ready to be harvested to open new markets, fine tune our processes or deliver differentiated customer solutions. Analytics Professionals are the data driven, business professionals providing solutions to all areas across the Caterpillar enterprise.

Earthmoving Operations uses quantitative methods such as business simulations, data mining, and advanced statistical techniques to solve network challenges for internal and external Caterpillar customers. Earthmoving product is manufactured at multiple facilities across the globe and the management and standardization of the ERP data for these facilities creates a challenge to provide real time data on status and visibility to risk. The Value Chain Data Scientist serves as a data standard owner and company expert in ERP systems, data mining and advanced analytics. contributing his or her expertise to teams tasked with solving complex Operational and Network data challenges. They assist in the mentoring of Value Chain Engineers and Supply Chain Management professionals in the data standards and will own the data transformation within the overall Digital Supply Strategy for Earthmoving and support Construction Industries. This individual is recognized as one of the best in the company and recognized externally in the industry for their Data mining and analytics expertise.

At this level, individuals demonstrate creativity, foresight and mature analytic and business judgment as they anticipate and solve unprecedented problems, determine program objectives and requirements, organize programs and projects, and arrive at practical solutions for diverse internal customers and data challenges. Because the individual will be solely responsible for the timely delivery of actionable analysis to a customer, they must demonstrate exceptional initiative, judgment, planning and organization, and a knack for innovation. The individual will also serve as a consultant to other analytic teams or to other Caterpillar Business Units or Service Organizations, and they should also possess effective interpersonal, teamwork, and people development skills.

Caterpillar is an Equal Opportunity Employer (EEO).

Not ready to apply? Submit your information to our Talent Network here.
Show more",Not Applicable,Full-time,Other,ConstructionMachinery
2496803404,2021-04-09,TheDataTeam Graphic,Sr. Data Engineer (SDE)_8+ yrs_Chennai or Bangalore or Remote fu,"Chennai, Tamil Nadu, India","TheDataTeam(TDT) is an AI solutions company helping businesses achieve unparalleled agility by building AI solutions built Data-Native with RoboticDataScience.TheDataTeam specializes in building scalable turnkey AI solutions with quick turnaround and ease in business process integration. TheDataTeams Cadenz suite comprises a specialized set of turnkey AI solutions designed to enable cognitive customer experiences across the entire lifecycle, starting from customer acquisition and onboarding, cross-selling and up-selling to grow revenue per customer, and to service customers as they mature significantly...
Show more",Not Applicable,Other,Engineering,Information Technology and Services
2496712469,2021-04-09,IDP Education Ltd Graphic,Lead CX Researcher,"Chennai, Tamil Nadu, India","IDP Education Limited is an ASX listed company that is 50% owned by 38 Australian universities and headquartered in Melbourne, Australia. IDP’s core business lines include student placement to Australia, US, UK, Canada and New Zealand institutions, English-language testing and training.



For over 50 years our global network of 93 offices has been helping students to achieve their goals through studying abroad. By pursuing a global education at the beginning of their careers, we help them experience life-changing opportunities. For more than 5,000 employees in more than 50 countries, IDP Education is a specialist employer of choice in major cities across the globe.

If you share our passion in helping people to pursue their dreams through education and thrive in an innovative agile digital culture then come and join us as we undergo our digital revolution.






The key of the role is



This role which






IDP Education’s ongoing success comes from our highly committed and caring employees around the globe. We encourage teamwork in order to leverage our people's diverse talents and expertise through effective collaboration and cooperation throughout our business.
We strive to provide a working environment where people are encouraged to excel, be creative and seek new ways to solve problems, take initiative, generate opportunities and be accountable for their actions.

We believe in developing dynamic, inclusive work places that encourage and celebrate cultural differences and views, and provide opportunities for personal, professional and career development all around the world. We respect diversity in our people: their ideas, work styles and perspectives as well as offering flexibility to ensure employees enjoy a satisfying balance of work and personal life.
Show more",Entry level,Full-time,ResearchAnalystInformation Technology,Information Technology and ServicesComputer SoftwareFinancial Services
2482819759,2021-04-09,Shell Graphic,Associate Data Scientist,"Chennai, Tamil Nadu, India",", India

Job Family Group

Finance



Regular



April 9, 2021



Finance



Early Careers



The Potential candidate will be working on cutting edge production platform as an individual contributor to deploy machine learning solutions and replicate existing data science models with tight deadlines. Further, there is an opportunity to develop DS solutions in new AI platforms. Projects are executed in a fast phased agile setup with high visibility and accountability. The Candidate is expected to clear data science software development exams on short notice

Working location: Chennai or Bangalore

Qualifications: BTech/ Computer science/ Software Eng. with 3-5 years of experience



Past experience as senior software engineer/data scientist/senior data scientist

Data Science

Nice to have




Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date. Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with your personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world. The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorised Shell representative and you are strongly advised to refuse any such demand. Shell is an Equal Opportunity Employer.
Show more",Not Applicable,Full-time,AdministrativeAccounting/Auditing,Oil & Energy
2482815007,2021-04-09,Pfizer Graphic,Manager-Clinical Data Scientist,"Chennai, Tamil Nadu, India","As part of the Data Monitoring and Management (DMM) group, an integral delivery unit within the Global Biometrics and Data Management (GBDM) organization, the Clinical Data Scientist (CDS) is responsible for timely and high-quality data management deliverables supporting the Pfizer portfolio. The CDS delivers asset level information strategies and services for optimal use and reuse of internal and external information that will advance research, development, and commercialization of the Pfizer portfolio and further precision medicine. The CDS designs, develops, and maintains key data management deliverables used to collect, review, monitor, and ensure the integrity of clinical data, applies standards, data review and query management, and is accountable for quality study data set release and consistency in asset/submission data.

Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates.

Medical

Show more",Associate,Full-time,Other,Pharmaceuticals
2482806863,2021-04-09,Accenture in India Graphic,Data Science Application Developer,"Chennai, Tamil Nadu, India","About Accenture: Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services-all powered by the world's largest network of Advanced Technology and Intelligent Operations centers. Our 514,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com Accenture | Let there be change We embrace change to create 360-degree value www.accenture.com

























15 years of full time education
Show more",Mid-Senior level,Full-time,Information TechnologyEngineering,Information Technology and ServicesComputer SoftwareFinancial Services
